manga_id,staff_name,occupation
160454,Du-Si,Artist
159009,Kamejiro,Mangaka
154349,You Chiba,Mangaka
154349,Christine Dashiell,Translator
154349,Phil Christie,Letterer
154349,Chiara Antonelli,Touch-up Artist
154349,Chiara Antonelli,Letterer
154349,Paolo Gattone,Touch-up Artist
154349,Paolo Gattone,Letterer
154349,Jürgen Seebeck,Translator
154349,Shihei Lin,Magazine Editor
154349,Rafael Zaiats,Letterer
154349,Quentin Matias,Not Recorded
154349,Damien Guinois,Translator
154349,Danielle Niederkorn,Editor
154349,Ren Leon,Editor
151909,Doroshii Odoroo,Mangaka
144957,Singsyong,Writer
144957,Phil Christie,Letterer
144957,S-Cynan,Writer
144957,Eondedeu Gamja,Artist
144957,Annabell Führes,Translator
144957,Shirley Chen,Letterer
140495,Yuki Shiwasu,Not Recorded
140495,Youwen Chen,Translator
137816,Yuu Yoshinaga,Mangaka
137816,Carolina Hernández Mendoza,Letterer
137816,Erin Husson,Translator
136177,Fujoking,Not Recorded
136177,samk,Writer
134456,Moscareto,Writer
134456,Do-Yeon Oh,Artist
130606,PlanB,Mangaka
130606,Vivien Neumann,Translator
129341,Xiyuer,Not Recorded
126292,Shio Usui,Mangaka
126292,Avery Hutley,Translator
126292,Xiao Tian Ye,Translator
126292,Aly Villanueva,Letterer
122653,Munamu,Mangaka
111116,Hanse,Mangaka
105011,Yuki Kanamaru,Mangaka
105011,Jiu Liu,Translator
104617,Shindeiru Hotondo,Mangaka
104617,Phil Christie,Letterer
104617,Christina Rose,Translator
104617,Pongkhichi,Translator
104617,Phakphum Sila,Translator
104617,Nathaphol Chitwirakul,Translator
100342,Tomo Kurahashi,Mangaka
100342,Anna Koike,Translator
95041,Hozumi,Mangaka
95041,Verónica Calafell,Translator
95041,Anais Fourny,Translator
95041,Hằng Trần,Translator
95041,Hilal Öndoğan,Translator
95041,Corinne Luijten,Not Recorded
86639,Jun Mayuzuki,Mangaka
86639,SALIDAS,Not Recorded
86639,Ana Caro,Translator
86639,Thibaud Desbief,Translator
86639,Mustika Maria,Translator
86639,Anna Koike,Translator
86639,Yuqing Lü,Translator
74711,Zhihui Deng,Artist
74711,Jianhe Zheng,Mangaka
74711,Jianhe Zheng,Artist
51479,Reki Kawahara,Writer
51479,BUNBUN,Illustrator
51479,Kazuma Miki,Editor
51479,Kazuma Miki,Writer
51479,Stephen Paul,Translator
51479,Anna Piechowiak,Translator
43949,NISIOISIN,Writer
43949,Akira Akatsuki,Mangaka
41425,Keisuke Itagaki,Mangaka
41425,David Evelyn,Translator
41425,Rafael Zaiats,Letterer
37728,PEACH‐PIT,Mangaka
34305,Moto Hagio,Mangaka
34305,Ana Caro,Translator
34305,Miyako Slocombe,Translator
34305,Rachel Thorn,Translator
34305,Elsa Pecqueur,Touch-up Artist
34305,Elsa Pecqueur,Letterer
31092,Kozueko Morimoto,Mangaka
31092,Lady Nana,Translator
30676,Rumiko Takahashi,Mangaka
30676,Shuuhou Kondou,Producer
30676,Masaki Nawata,Not Recorded
30676,Marc Bernabé,Translator
30676,Kazuto Yoshida,Not Recorded
30676,Mari Morimoto,Translator
30676,José Carlos Assumpção,Not Recorded
30676,Arnaldo Oka,Translator
30676,Hiroko Tanaka,Painter
30676,Verónica Calafell,Translator
30676,Toshiyuki Seo,Not Recorded
30676,Takashi Kumagai,Not Recorded
30676,Masanao Murakami,Not Recorded
30676,Björn Åström,Translator
30676,Nika Hashiguchi,Translator
30676,Richard Schicke,Translator
30676,Marcelo Del Greco,Editor
30676,Marcelo Del Greco,Translator
30676,Shunsuke Moteki,Magazine Editor
30676,Yosuke Iizuka,Magazine Editor
180121,Gyogyo Park,Not Recorded
158672,Tomato Soup,Not Recorded
158672,Amanda Haley,Translator
158672,Aila Nagamine,Letterer
158672,AQ,Not Recorded
158672,Mathilde Vaillant,Translator
151808,Yasunori Bizen,Mangaka
151808,Lucas dos Santos Cabral,Translator
145168,Hajime Kamoshida,Writer
145168,Hajime Kamoshida,Scriptwriter
145168,Keiji Mizoguchi,Illustrator
145168,Andrew Cunningham,Translator
144599,Houkou Tsuda,Writer
144599,Nobuhide Takishita,Mangaka
133809,Sagan Sagan,Not Recorded
130229,Carnby Kim,Writer
130229,Pil Hong,Not Recorded
114416,Rikito Nakamura,Mangaka
114416,Yukiko Nozawa,Mangaka
114416,Chris Burgener,Letterer
114416,Chris Burgener,Editor
114416,M. Fulcrum,Translator
114416,Callum May,Translator
114416,Callum May,Editor
113352,Wangcai de Ju,Writer
113352,Atias,Artist
112378,Ghost,Mangaka
105913,Jougi Shiraishi,Writer
105913,Itsuki Nanao,Not Recorded
105913,Azuru,Illustrator
105913,Taylor Engel,Translator
105913,Bianca Pistillo,Letterer
96775,You Shiina,Illustrator
96775,Miya Kazuki,Writer
96775,Suzuka,Mangaka
96775,Quof,Not Recorded
96775,Kieran Redgewell,Editor
96775,Joan Eloi Roca,Translator
96775,Makoto Morinaga,Translator
96775,Raquel Viadel,Translator
96775,Meiru,Not Recorded
87027,Sakk,Not Recorded
53947,Type-Moon,Not Recorded
53947,Kinoko Nasu,Writer
53947,Tenkuu Sphere,Not Recorded
52044,Takana Hotaru,Mangaka
52044,Piro Shiki,Not Recorded
51277,Youko Fujitani,Mangaka
31131,Jiro Matsumoto,Mangaka
30105,Yellow Tanabe,Mangaka
30105,Mitsuhisa Tamura,Mangaka
30105,Chiyo Kenmotsu,Mangaka
180335,Finn K,Letterer
180335,Kaeru Mizuho,Mangaka
180335,Mei Amaki,Translator
180335,Mineru Suzuki,Editor
180335,Hijiri Mita,Mangaka
174233,Makoto Miyagi,Not Recorded
174233,Bench Kanase,Illustrator
174233,Jan Ivan Concepcion,Not Recorded
174233,Jordon Moneypenny,Translator
174233,Kaeru Chouhoukiteki,Writer
170755,Riichirou Inagaki,Mangaka
170755,Boichi,Mangaka
170755,Caleb Cook,Translator
170755,Steve Dutro,Not Recorded
161477,Tamotsu Kuwabara,Not Recorded
150378,Yuto Sano,Mangaka
150378,David Evelyn,Translator
150378,Kyla Aiko,Letterer
150378,Yusa Hirakawa,Translator
144006,YUJU,Not Recorded
141124,Poppy Pesuyama,Mangaka
134556,Mok-In,Mangaka
134556,Yasingmeongneunjung,Not Recorded
134556,Sa-Dam,Artist
128393,Ji Zhi She,Translator
128393,Tak-Bon,Mangaka
127683,Hajime Kamoshida,Writer
127683,Hajime Kamoshida,Scriptwriter
127683,Keiji Mizoguchi,Illustrator
127683,Tsukako Akina,Mangaka
127683,Tsukako Akina,Illustrator
127683,Andrew Cunningham,Translator
127683,Brandon Bovia,Letterer
125624,Akari Kajimoto,Mangaka
125624,Aguro Kouki,Mangaka
125624,Claudia Peter,Translator
112978,Junji Itou,Mangaka
112978,Yuji Oniki,Translator
